Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
91807197	9.39386e-01	776717	50118	733223	25789	17705	50868	4874	5457	470	35183	15685	5.39429e+01	4.92084e+01	7.60723e+01	3.27525e+01	43494	2.24310e+00	1.45659e+00	8.93165e-01
CH-3902_1050798404	9.61206e-01	794759	32076	752434	23446	18879	50739	4432	6033	194	36142	14597	5.71073e+01	5.05269e+01	7.88532e+01	3.07887e+01	42325	2.47599e+00	1.24191e+00	7.34626e-01
1050797452a	9.57868e-01	791999	34836	750751	23751	17497	48766	4324	5655	151	34511	14255	7.94639e+01	6.32913e+01	8.55819e+01	2.66226e+01	41248	2.42098e+00	1.35743e+00	7.64633e-01
91790581a	9.54787e-01	789451	37384	748155	24022	17274	49081	4212	5277	113	34495	14586	3.57918e+01	3.38368e+01	6.83481e+01	3.33044e+01	41296	2.36494e+00	1.39064e+00	7.98181e-01
AU-4401_1	9.51400e-01	786651	40184	746861	21723	18067	48121	4228	5508	80	33850	14271	5.55433e+01	5.02648e+01	7.77954e+01	3.12903e+01	39790	2.37194e+00	1.20236e+00	7.67611e-01
1050797421a	9.53168e-01	788113	38722	747733	23195	17185	47539	4306	5720	113	33658	13881	7.80421e+01	6.28637e+01	8.45627e+01	2.76475e+01	40380	2.42475e+00	1.34972e+00	7.52797e-01
1050791860	9.64109e-01	797159	29676	753719	26935	16505	49754	4343	5848	81	35613	14141	5.03112e+01	4.60070e+01	7.66819e+01	3.12857e+01	43440	2.51842e+00	1.63193e+00	7.42647e-01
91790537a	9.50932e-01	786264	40571	745285	23634	17345	48423	4306	5595	128	34440	13983	7.20022e+01	5.97789e+01	8.33172e+01	2.86022e+01	40979	2.46299e+00	1.36258e+00	7.69616e-01
91803073	9.42966e-01	779677	47158	742307	18693	18677	45957	4483	5607	237	32117	13840	7.62354e+01	6.21815e+01	8.41419e+01	2.78670e+01	37370	2.32059e+00	1.00086e+00	7.99536e-01
91791717	9.33855e-01	772144	54691	734393	20027	17724	45451	4284	5740	270	31952	13499	7.32931e+01	6.29813e+01	8.15899e+01	2.99485e+01	37751	2.36699e+00	1.12994e+00	7.46341e-01
AU-1201_1	9.30735e-01	769564	57271	731852	21214	16498	43711	4854	5645	126	30292	13419	9.69351e+01	8.03820e+01	8.58108e+01	2.62391e+01	37712	2.25740e+00	1.28585e+00	8.59876e-01
1050792742	9.64905e-01	797817	29018	755966	25207	16644	47868	4548	6079	319	34278	13590	6.45497e+01	5.49937e+01	8.20368e+01	2.87213e+01	41851	2.52230e+00	1.51448e+00	7.48149e-01
AU-22501_2	9.48395e-01	784166	42669	745518	21093	17555	46466	4245	5492	140	32473	13993	5.27861e+01	4.81280e+01	7.67323e+01	3.17102e+01	38648	2.32066e+00	1.20154e+00	7.72942e-01
91808563	9.54888e-01	789535	37300	747906	24033	17596	49449	4333	5443	118	35012	14437	3.81818e+01	3.51470e+01	7.07183e+01	3.26726e+01	41629	2.42516e+00	1.36582e+00	7.96068e-01
AU-16101_1	9.51347e-01	786607	40228	746377	21872	18358	48921	4274	5393	87	34482	14439	4.65678e+01	4.40422e+01	7.35965e+01	3.27756e+01	40230	2.38812e+00	1.19142e+00	7.92509e-01
91789941a	9.46821e-01	782865	43970	744905	20790	17170	45316	4313	5501	126	31784	13532	6.48884e+01	5.57383e+01	8.13993e+01	2.95603e+01	37960	2.34880e+00	1.21083e+00	7.84039e-01
91790854	9.61163e-01	794723	32112	752569	24355	17799	49964	4327	5662	124	35688	14276	5.96939e+01	5.15511e+01	8.05726e+01	2.98398e+01	42154	2.49986e+00	1.36834e+00	7.64218e-01
91790630a	9.60852e-01	794466	32369	753000	23716	17750	49291	4365	5560	173	35094	14197	6.78162e+01	5.83010e+01	8.21391e+01	2.90836e+01	41466	2.47193e+00	1.33611e+00	7.85072e-01
91791361	9.58231e-01	792299	34536	752228	21396	18675	47908	4827	6011	44	33713	14195	8.93922e+01	7.55538e+01	8.40955e+01	2.76698e+01	40071	2.37499e+00	1.14570e+00	8.03028e-01
91792017	9.65461e-01	798277	28558	756396	22342	19539	51434	4313	5673	143	36959	14475	7.78278e+01	6.34326e+01	8.47395e+01	2.74053e+01	41881	2.55330e+00	1.14346e+00	7.60268e-01
91791785	9.54558e-01	789262	37573	748580	23165	17517	48350	4299	5550	197	33975	14375	6.15569e+01	5.24519e+01	8.08413e+01	2.98770e+01	40682	2.36348e+00	1.32243e+00	7.74595e-01
91791317	9.32057e-01	770657	56178	733587	19613	17457	44861	4285	5381	25	31075	13786	4.10183e+01	3.92736e+01	6.98970e+01	3.36581e+01	37070	2.25410e+00	1.12350e+00	7.96320e-01
1050797367a	9.62977e-01	796223	30612	752928	25071	18224	51767	4286	5466	214	36767	15000	5.07234e+01	4.60565e+01	7.65713e+01	3.16789e+01	43295	2.45113e+00	1.37571e+00	7.84120e-01
91792308	9.48495e-01	784249	42586	738200	27874	18175	53563	5033	5628	191	36441	17122	7.90504e+01	6.53124e+01	8.25688e+01	2.98174e+01	46049	2.12831e+00	1.53365e+00	8.94279e-01
1050797441a	9.56783e-01	791102	35733	749642	24204	17256	48699	4339	5678	128	34626	14073	7.84547e+01	6.27291e+01	8.50795e+01	2.71506e+01	41460	2.46046e+00	1.40264e+00	7.64178e-01
91790354	9.53298e-01	788220	38615	747196	24251	16773	47978	4359	5460	131	34112	13866	6.75187e+01	5.71147e+01	8.19270e+01	2.93068e+01	41024	2.46012e+00	1.44584e+00	7.98352e-01
AU-19601_2	9.55766e-01	790261	36574	749887	22543	17831	48457	4317	5431	72	34045	14412	5.36617e+01	4.79945e+01	7.80725e+01	3.09185e+01	40374	2.36227e+00	1.26426e+00	7.94881e-01
MC-33701_91804899	9.60355e-01	794055	32780	749460	24628	19967	53972	4644	5946	133	38448	15524	4.67552e+01	4.41424e+01	7.34183e+01	3.30927e+01	44595	2.47668e+00	1.23344e+00	7.81029e-01
91807142	9.55274e-01	789854	36981	750984	20602	18268	46954	4447	5737	202	32997	13957	7.31306e+01	5.84580e+01	8.46250e+01	2.71008e+01	38870	2.36419e+00	1.12776e+00	7.75144e-01
91802833	9.37371e-01	775051	51784	732163	25688	17200	49726	4982	5380	286	33786	15940	6.92552e+01	6.57473e+01	7.68260e+01	3.31325e+01	42888	2.11957e+00	1.49349e+00	9.26022e-01
91805427	9.60518e-01	794190	32645	752486	24841	16863	48738	4267	5562	69	34829	13909	4.34609e+01	4.10710e+01	7.28238e+01	3.26015e+01	41704	2.50406e+00	1.47311e+00	7.67170e-01
1050797582a	9.59224e-01	793120	33715	752277	23883	16960	47930	4331	5542	181	34166	13764	1.04089e+02	7.38855e+01	8.96218e+01	2.30738e+01	40843	2.48227e+00	1.40820e+00	7.81487e-01
91790401	9.59480e-01	793332	33503	747445	29835	16052	51622	4382	5935	310	36939	14683	4.97500e+01	4.56754e+01	7.59475e+01	3.17557e+01	45887	2.51577e+00	1.85865e+00	7.38332e-01
91790856	8.70078e-01	719411	107424	685746	18000	15665	39972	3988	5370	158	26904	13068	6.28013e+01	6.33416e+01	7.28632e+01	3.46175e+01	33665	2.05877e+00	1.14906e+00	7.42644e-01
MR-4301_91803947	9.57641e-01	791811	35024	746554	27007	18250	53035	4600	5872	361	37796	15239	4.95533e+01	4.70400e+01	7.42644e+01	3.29298e+01	45257	2.48022e+00	1.47984e+00	7.83379e-01
91807392	9.55033e-01	789655	37180	749832	21345	18478	48501	4303	5497	153	33977	14524	6.21538e+01	5.31182e+01	8.06674e+01	3.00129e+01	39823	2.33937e+00	1.15516e+00	7.82791e-01
AU-7601_1	9.46313e-01	782445	44390	744282	19783	18380	46948	4185	5410	49	32628	14320	4.82261e+01	4.53474e+01	7.40689e+01	3.27002e+01	38163	2.27849e+00	1.07633e+00	7.73567e-01
1050797420a	9.55983e-01	790440	36395	750801	22481	17158	47040	4227	5530	124	33297	13743	1.11690e+02	7.79514e+01	9.00034e+01	2.27104e+01	39639	2.42283e+00	1.31023e+00	7.64376e-01
1050793051	9.64316e-01	797330	29505	754207	25831	17292	50111	4482	5822	5	35775	14336	6.03280e+01	5.24219e+01	8.03276e+01	3.00859e+01	43123	2.49547e+00	1.49381e+00	7.69839e-01
91789375a	9.64708e-01	797654	29181	755068	25400	17186	49897	4236	5639	83	35837	14060	1.07591e+02	7.53708e+01	9.00501e+01	2.25807e+01	42586	2.54886e+00	1.47795e+00	7.51197e-01
AU-2201_1	9.45601e-01	781856	44979	738342	26733	16781	49620	4924	5751	75	34398	15222	1.20901e+02	8.38041e+01	8.88409e+01	2.45771e+01	43514	2.25976e+00	1.59305e+00	8.56199e-01
1050792063	9.57642e-01	791812	35023	752838	23452	15522	44250	4443	5803	284	31724	12526	8.92597e+01	6.99439e+01	8.66023e+01	2.57945e+01	38974	2.53265e+00	1.51089e+00	7.65638e-01
91790849	9.60254e-01	793972	32863	753250	23409	17313	48258	4263	5514	279	34176	14082	6.57231e+01	5.66843e+01	8.16863e+01	2.92700e+01	40722	2.42693e+00	1.35211e+00	7.73123e-01
1050802118a	9.48489e-01	784244	42591	745957	21247	17040	45593	4237	5497	286	32137	13456	6.53297e+01	5.51869e+01	8.14443e+01	2.97017e+01	38287	2.38830e+00	1.24689e+00	7.70784e-01
AU-16701_2	9.53428e-01	788328	38507	745631	23548	19149	51380	4728	5738	89	35609	15771	1.20059e+02	8.39541e+01	8.83388e+01	2.51419e+01	42697	2.25788e+00	1.22972e+00	8.23980e-01
91791609	9.38735e-01	776179	50656	735965	22481	17733	47355	4825	5767	132	32544	14811	9.10458e+01	7.51018e+01	8.34114e+01	2.91530e+01	40214	2.19729e+00	1.26775e+00	8.36657e-01
1050792747	9.66026e-01	798744	28091	756017	25571	17156	49544	4348	5991	258	35336	14208	5.55615e+01	4.91465e+01	7.92017e+01	3.02181e+01	42727	2.48705e+00	1.49050e+00	7.25755e-01
91790691	9.59583e-01	793417	33418	751614	24496	17307	49271	4233	5606	135	34964	14307	6.66678e+01	5.60630e+01	8.19084e+01	2.94128e+01	41803	2.44384e+00	1.41538e+00	7.55084e-01
91789950a	9.56587e-01	790940	35895	751022	21846	18072	48025	4355	5610	71	33888	14137	6.56010e+01	5.66529e+01	8.14638e+01	2.95075e+01	39918	2.39711e+00	1.20883e+00	7.76292e-01
1050792718	9.67131e-01	799658	27177	757902	25047	16709	47965	4518	5982	282	34440	13525	8.21722e+01	6.46237e+01	8.65114e+01	2.55463e+01	41756	2.54640e+00	1.49901e+00	7.55266e-01
91802859	9.48138e-01	783954	42881	742025	24661	17268	48750	4761	5686	238	33886	14864	1.00263e+02	7.94608e+01	8.52545e+01	2.76519e+01	41929	2.27974e+00	1.42813e+00	8.37320e-01
91790648a	9.59536e-01	793378	33457	752321	23589	17468	48830	4306	5389	179	34494	14336	6.33596e+01	5.53616e+01	8.09893e+01	2.96825e+01	41057	2.40611e+00	1.35041e+00	7.99035e-01
AU-14301_1	9.39265e-01	776617	50218	740707	19210	16700	42913	4274	5423	68	29905	13008	5.24268e+01	4.91627e+01	7.55706e+01	3.22679e+01	35910	2.29897e+00	1.15030e+00	7.88125e-01
AU-11104_1	9.52246e-01	787350	39485	747276	21565	18509	49862	3931	4790	113	35418	14444	1.10333e+02	8.95672e+01	8.47769e+01	2.83426e+01	40074	2.45209e+00	1.16511e+00	8.20668e-01
MR-1302_90127910	9.59519e-01	793364	33471	748211	28106	17047	51723	4581	5896	295	36949	14774	5.14279e+01	4.78362e+01	7.58236e+01	3.22770e+01	45153	2.50095e+00	1.64874e+00	7.76967e-01
1050802139a	9.40330e-01	777498	49337	742120	20026	15352	40887	4299	5544	110	28708	12179	6.17779e+01	5.36298e+01	8.05853e+01	2.98434e+01	35378	2.35717e+00	1.30446e+00	7.75433e-01
91802837	9.47968e-01	783813	43022	737134	29190	17489	52829	5465	5874	181	35264	17565	7.83131e+01	7.03147e+01	8.02894e+01	3.10775e+01	46679	2.00763e+00	1.66905e+00	9.30371e-01
91791062a	9.44232e-01	780724	46111	743760	19610	17354	44840	4062	5416	122	31193	13647	5.04925e+01	4.68121e+01	7.51745e+01	3.23482e+01	36964	2.28570e+00	1.13000e+00	7.50000e-01
1050792250	9.45758e-01	781986	44849	739462	24465	18059	50201	4669	5713	839	35332	14869	4.32202e+01	4.92287e+01	6.70520e+01	3.47642e+01	42524	2.37622e+00	1.35473e+00	8.17259e-01
91791017a	9.56343e-01	790738	36097	749980	23508	17250	48454	4188	5366	139	34098	14356	4.80675e+01	4.40261e+01	7.53098e+01	3.21120e+01	40758	2.37517e+00	1.36278e+00	7.80470e-01
1050802135a	9.53849e-01	788676	38159	748421	22689	17566	47956	4291	5574	179	33815	14141	6.13410e+01	5.25187e+01	8.04483e+01	3.01587e+01	40255	2.39127e+00	1.29164e+00	7.69824e-01
AU-22601_1	9.53263e-01	788191	38644	749406	21279	17506	46396	4252	5643	67	32987	13409	1.12577e+02	7.82490e+01	8.99901e+01	2.27710e+01	38785	2.46006e+00	1.21553e+00	7.53500e-01
1050797417a	9.45185e-01	781512	45323	744151	20578	16783	44346	4219	5579	78	31064	13282	8.03762e+01	6.53382e+01	8.45786e+01	2.75566e+01	37361	2.33880e+00	1.22612e+00	7.56229e-01
91791862	9.43014e-01	779717	47118	736433	25728	17556	50082	4877	5881	352	34378	15704	8.88853e+01	7.26776e+01	8.39092e+01	2.86480e+01	43284	2.18912e+00	1.46548e+00	8.29281e-01
1050801575a	9.61251e-01	794796	32039	752433	24277	18086	50511	4305	5633	96	36210	14301	1.08778e+02	7.51567e+01	8.99573e+01	2.30279e+01	42363	2.53199e+00	1.34231e+00	7.64246e-01
AU-19301_3	9.52918e-01	787906	38929	748499	21291	18116	47712	4352	5459	72	33346	14366	5.53060e+01	4.97597e+01	7.83473e+01	3.08680e+01	39407	2.32117e+00	1.17526e+00	7.97216e-01
1050797474a	9.56119e-01	790553	36282	751275	21939	17339	46891	4221	5505	98	33367	13524	1.05629e+02	7.51694e+01	8.93378e+01	2.34752e+01	39278	2.46724e+00	1.26530e+00	7.66757e-01
1050792519	9.61465e-01	794973	31862	753184	25305	16484	48355	4279	5639	49	34530	13825	4.46764e+01	4.16488e+01	7.35490e+01	3.24308e+01	41789	2.49765e+00	1.53512e+00	7.58822e-01
AU-23101_7	9.53437e-01	788335	38500	744574	27238	16523	49881	4826	5577	62	34514	15367	1.08848e+02	7.85045e+01	8.74505e+01	2.60006e+01	43761	2.24598e+00	1.64849e+00	8.65340e-01
AU-21802_1	9.51986e-01	787135	39700	747457	21915	17763	48757	4068	4616	66	34356	14401	1.08188e+02	9.01407e+01	8.40084e+01	2.89870e+01	39678	2.38567e+00	1.23374e+00	8.81282e-01
91790917a	9.59217e-01	793114	33721	752111	23761	17242	48342	4339	5564	178	34207	14135	6.52111e+01	5.60383e+01	8.17182e+01	2.92803e+01	41003	2.42002e+00	1.37809e+00	7.79835e-01
1050793742	9.58682e-01	792672	34163	752462	22880	17330	46739	4764	6037	95	33041	13698	9.04265e+01	7.62321e+01	8.36932e+01	2.81778e+01	40210	2.41210e+00	1.32025e+00	7.89134e-01
MC-33703_91804154	9.58772e-01	792746	34089	749041	25823	17882	50822	4653	6112	253	36509	14313	7.36472e+01	6.16590e+01	8.29208e+01	2.88173e+01	43705	2.55076e+00	1.44408e+00	7.61289e-01
AU-5603_1	9.51713e-01	786910	39925	743488	25661	17761	50737	4789	5657	47	35057	15680	1.00634e+02	7.63255e+01	8.60912e+01	2.71768e+01	43422	2.23578e+00	1.44479e+00	8.46562e-01
91791586	9.33074e-01	771498	55337	728715	25859	16924	49762	4611	5334	255	34639	15123	3.61797e+01	3.47360e+01	6.70504e+01	3.45462e+01	42783	2.29048e+00	1.52795e+00	8.64454e-01
AU-19501_3	9.29963e-01	768926	57909	732516	17658	18752	46600	3870	4692	44	33033	13567	7.47418e+01	7.06365e+01	7.78542e+01	3.25891e+01	36410	2.43481e+00	9.41660e-01	8.24808e-01
91808642a	9.52471e-01	787536	39299	747058	23255	17223	47631	4292	5778	145	33628	14003	8.06210e+01	6.45017e+01	8.52428e+01	2.70804e+01	40478	2.40149e+00	1.35023e+00	7.42818e-01
AU-13301_2	9.54038e-01	788832	38003	749063	21117	18652	48608	4364	5449	85	33854	14754	4.56213e+01	4.30731e+01	7.34168e+01	3.26047e+01	39769	2.29456e+00	1.13216e+00	8.00881e-01
91803243	9.49835e-01	785357	41478	747228	20956	17173	45545	4198	5559	291	31935	13610	6.96314e+01	6.00414e+01	8.17444e+01	2.94760e+01	38129	2.34644e+00	1.22029e+00	7.55172e-01
90126400	9.40583e-01	777707	49128	736615	23497	17595	48414	4501	5772	65	34752	13662	8.20844e+01	8.47507e+01	7.49295e+01	3.43635e+01	41092	2.54370e+00	1.33544e+00	7.79799e-01
86906497	9.48247e-01	784044	42791	741668	25553	16823	48674	4806	5719	174	33701	14973	9.20123e+01	7.51790e+01	8.39964e+01	2.86887e+01	42376	2.25078e+00	1.51893e+00	8.40357e-01
05HI3996A	9.46413e-01	782527	44308	742501	22408	17618	48895	3982	4767	272	34966	13929	1.15533e+02	9.04868e+01	8.53446e+01	2.82559e+01	40026	2.51030e+00	1.27188e+00	8.35326e-01
1050797427a	9.60729e-01	794364	32471	754001	22792	17571	48209	4159	5566	78	34341	13868	1.12811e+02	7.75044e+01	9.02727e+01	2.24657e+01	40363	2.47628e+00	1.29714e+00	7.47215e-01
1050802157a	9.49291e-01	784907	41928	745929	21952	17026	46350	4178	5476	163	32505	13845	6.52990e+01	5.65784e+01	8.04339e+01	3.03956e+01	38978	2.34778e+00	1.28932e+00	7.62966e-01
1050802492	9.58870e-01	792827	34008	752714	22770	17343	46541	4730	6185	66	32925	13616	9.23113e+01	7.63615e+01	8.44766e+01	2.75099e+01	40113	2.41811e+00	1.31292e+00	7.64753e-01
AU-19802_1	9.54352e-01	789092	37743	745341	25407	18344	51658	4812	5625	290	35841	15817	1.08193e+02	7.79149e+01	8.75331e+01	2.58267e+01	43751	2.26598e+00	1.38503e+00	8.55467e-01
MC-22905_90127924	9.58571e-01	792580	34255	749714	24563	18303	50956	4497	5716	254	36251	14705	5.25868e+01	4.96062e+01	7.55123e+01	3.25315e+01	42866	2.46522e+00	1.34202e+00	7.86739e-01
CH-3502_90127950	9.58486e-01	792510	34325	747950	27336	17224	51183	4615	5986	432	36422	14761	6.30739e+01	5.67777e+01	7.92961e+01	3.10238e+01	44560	2.46745e+00	1.58709e+00	7.70966e-01
91790274	9.54570e-01	789272	37563	746567	25886	16819	49662	4340	5522	91	35161	14501	4.00163e+01	3.79530e+01	7.06776e+01	3.31180e+01	42705	2.42473e+00	1.53909e+00	7.85947e-01
1050801553a	9.58065e-01	792162	34673	751400	23864	16898	47798	4168	5694	219	34201	13597	1.07566e+02	7.64517e+01	8.95150e+01	2.32378e+01	40762	2.51533e+00	1.41224e+00	7.31999e-01
1050802251	9.64900e-01	797813	29022	755621	24590	17602	49864	4273	5657	116	35518	14346	4.55191e+01	4.30144e+01	7.35135e+01	3.24611e+01	42192	2.47581e+00	1.39700e+00	7.55347e-01
91807153	9.50656e-01	786036	40799	747318	22093	16625	45527	4234	5582	282	32112	13415	5.13273e+01	4.62072e+01	7.62494e+01	3.20920e+01	38718	2.39374e+00	1.32890e+00	7.58509e-01
91791637	9.47808e-01	783681	43154	739108	27307	17266	51272	4992	5575	234	35000	16272	7.65592e+01	6.43272e+01	8.17971e+01	3.03135e+01	44573	2.15093e+00	1.58155e+00	8.95426e-01
91791071a	9.58726e-01	792708	34127	752603	22393	17712	48390	4100	5327	151	34151	14239	5.10839e+01	4.70288e+01	7.60067e+01	3.19260e+01	40105	2.39841e+00	1.26428e+00	7.69664e-01
1050795713	9.60726e-01	794362	32473	753724	22846	17792	47778	4763	5889	54	33807	13971	6.95841e+01	6.34746e+01	7.92368e+01	3.07102e+01	40638	2.41980e+00	1.28406e+00	8.08796e-01
1050798664	9.60394e-01	794087	32748	752946	22833	18308	48632	4764	6053	83	34359	14273	8.23112e+01	7.08710e+01	8.25287e+01	2.89650e+01	41141	2.40727e+00	1.24716e+00	7.87048e-01
1050790453a	9.38517e-01	775999	50836	739587	19369	17043	43528	4269	5658	113	30415	13113	7.32495e+01	6.13440e+01	8.27870e+01	2.89337e+01	36412	2.31945e+00	1.13648e+00	7.54507e-01
91792284	9.62772e-01	796054	30781	753642	23883	18529	51196	4200	5545	251	36505	14691	6.66321e+01	5.84539e+01	8.14853e+01	2.94626e+01	42412	2.48485e+00	1.28895e+00	7.57439e-01
1050790439a	9.45602e-01	781857	44978	744104	20624	17129	44972	4371	5539	82	31321	13651	7.54223e+01	6.25258e+01	8.34647e+01	2.83353e+01	37753	2.29441e+00	1.20404e+00	7.89132e-01
1050797602a	9.55374e-01	789937	36898	751948	19883	18106	46291	4190	5614	118	32917	13374	1.08074e+02	7.71596e+01	8.95088e+01	2.31560e+01	37989	2.46127e+00	1.09814e+00	7.46348e-01
1050793074	9.63794e-01	796899	29936	753996	25886	17017	49935	4398	5587	119	35725	14210	4.45865e+01	4.20573e+01	7.33843e+01	3.24356e+01	42903	2.51407e+00	1.52118e+00	7.87185e-01
91789981	9.65332e-01	798170	28665	755547	25627	16996	49485	4318	5816	61	35378	14107	5.09020e+01	4.71263e+01	7.62402e+01	3.15258e+01	42623	2.50783e+00	1.50783e+00	7.42435e-01
MC-34202_1050791374	9.66448e-01	799093	27742	756750	24221	18122	49980	4556	5929	90	35782	14198	5.55311e+01	4.84619e+01	7.91643e+01	3.00212e+01	42343	2.52021e+00	1.33655e+00	7.68426e-01
86906420a	9.60643e-01	794293	32542	753077	23754	17462	48846	4227	5605	122	34841	14005	1.07047e+02	7.61907e+01	8.95444e+01	2.32686e+01	41216	2.48775e+00	1.36033e+00	7.54148e-01
MC-33704_91804162	9.52850e-01	787850	38985	743116	26350	18384	52646	4607	5865	311	37466	15180	5.07381e+01	4.76717e+01	7.50904e+01	3.26340e+01	44734	2.46812e+00	1.43331e+00	7.85507e-01
1050797448a	9.60863e-01	794475	32360	753186	23986	17303	48788	4204	5600	181	34818	13970	1.13266e+02	7.84482e+01	9.03008e+01	2.23660e+01	41289	2.49234e+00	1.38623e+00	7.50714e-01
91792236	9.51704e-01	786902	39933	744631	23299	18972	50561	4914	5768	175	35075	15486	9.03227e+01	7.33849e+01	8.39366e+01	2.86560e+01	42271	2.26495e+00	1.22807e+00	8.51942e-01
91803039	9.40347e-01	777512	49323	737155	22454	17903	47811	4679	5770	171	32967	14844	8.98063e+01	7.56387e+01	8.25903e+01	2.98289e+01	40357	2.22090e+00	1.25420e+00	8.10919e-01
91790668	9.55229e-01	789817	37018	749539	22069	18209	48754	4344	5389	112	34225	14529	4.23955e+01	4.01043e+01	7.21190e+01	3.26554e+01	40278	2.35563e+00	1.21198e+00	8.06086e-01
91807171	9.47761e-01	783642	43193	736577	27199	19866	56081	5096	5754	381	38303	17778	6.42461e+01	5.62880e+01	7.89960e+01	3.17821e+01	47065	2.15452e+00	1.36912e+00	8.85645e-01
AU-15401_2	9.51423e-01	786670	40165	747588	21395	17687	47141	4112	5516	50	32818	14323	4.97160e+01	4.61322e+01	7.53592e+01	3.21913e+01	39082	2.29128e+00	1.20965e+00	7.45468e-01
AU-13101_1	9.40050e-01	777266	49569	740225	19477	17564	44874	4249	5482	62	30993	13881	5.28546e+01	4.86096e+01	7.64799e+01	3.18711e+01	37041	2.23276e+00	1.10892e+00	7.75082e-01
1050797555a	9.55705e-01	790210	36625	750715	22526	16969	46623	4231	5610	91	33108	13515	1.09834e+02	7.69271e+01	8.96016e+01	2.32974e+01	39495	2.44972e+00	1.32748e+00	7.54189e-01
91790544a	9.58169e-01	792248	34587	751063	23937	17248	48689	4170	5574	186	34318	14371	5.43981e+01	4.82925e+01	7.79337e+01	3.12513e+01	41185	2.38800e+00	1.38781e+00	7.48116e-01
91790527a	9.60205e-01	793931	32904	752909	23543	17479	48747	4244	5510	75	34631	14116	6.43482e+01	5.57506e+01	8.13092e+01	2.95350e+01	41022	2.45332e+00	1.34693e+00	7.70236e-01
1050793092	9.64756e-01	797694	29141	756020	23284	18390	50151	4234	5679	98	35714	14437	4.66956e+01	4.38229e+01	7.42562e+01	3.22424e+01	41674	2.47378e+00	1.26612e+00	7.45554e-01
91790601a	9.60819e-01	794439	32396	752629	24560	17250	49339	4268	5453	228	35118	14221	6.29926e+01	5.49161e+01	8.11282e+01	2.95817e+01	41810	2.46945e+00	1.42377e+00	7.82688e-01
1050792000	9.68180e-01	800525	26310	757490	25673	17362	49800	4525	6072	46	35625	14175	8.21725e+01	6.42577e+01	8.65265e+01	2.55069e+01	43035	2.51323e+00	1.47869e+00	7.45224e-01
91789644	9.58191e-01	792266	34569	751251	23189	17826	49212	4179	5450	162	34680	14532	5.20668e+01	4.79961e+01	7.59659e+01	3.20886e+01	41015	2.38646e+00	1.30085e+00	7.66789e-01
91790642	9.54455e-01	789177	37658	747474	24394	17309	49387	4238	5387	239	34874	14513	4.10569e+01	3.81326e+01	7.22343e+01	3.25864e+01	41703	2.40295e+00	1.40932e+00	7.86709e-01
91807655	9.57911e-01	792034	34801	747840	27788	16406	50307	4433	5860	641	36052	14255	7.57178e+01	6.20623e+01	8.43578e+01	2.77634e+01	44194	2.52908e+00	1.69377e+00	7.56485e-01
91802991	9.54233e-01	788993	37842	747176	24822	16995	49045	4207	5560	136	35114	13931	7.33011e+01	5.99963e+01	8.33998e+01	2.86915e+01	41817	2.52057e+00	1.46055e+00	7.56655e-01
1050797336a	9.56325e-01	790723	36112	749805	23167	17751	48773	4399	5497	144	34595	14178	6.63865e+01	5.61054e+01	8.21054e+01	2.91955e+01	40918	2.44005e+00	1.30511e+00	8.00255e-01
