Sample	callRate	nCalled	nNotCalled	nHomRef	nHet	nHomVar	nSNP	nInsertion	nDeletion	nSingleton	nTransition	nTransversion	dpMean	dpStDev	gqMean	gqStDev	nNonRef	rTiTv	rHetHomVar	rInsertionDeletion
MIST019	9.84771e-01	937503	14498	876161	38945	22397	72705	5301	5646	601	51470	21235	3.96640e+01	2.76753e+01	8.02686e+01	2.81225e+01	61342	2.42383e+00	1.73885e+00	9.38895e-01
MBEL087	9.71173e-01	924558	27443	867118	36963	20477	69201	4147	4509	367	49101	20100	3.64693e+01	3.07880e+01	7.45439e+01	3.22671e+01	57440	2.44284e+00	1.80510e+00	9.19716e-01
MZUR007	9.82447e-01	935291	16710	875357	39300	20634	70603	4767	5143	342	50130	20473	4.60773e+01	3.96944e+01	8.12038e+01	2.86163e+01	59934	2.44859e+00	1.90462e+00	9.26891e-01
MPAU021	9.73973e-01	927223	24778	868293	38224	20706	70751	4202	4627	461	49986	20765	4.73676e+01	4.21306e+01	8.24931e+01	2.87118e+01	58930	2.40722e+00	1.84603e+00	9.08148e-01
MMAD004	9.86207e-01	938870	13131	875756	42310	20804	72812	5250	5752	540	51398	21414	6.22358e+01	5.83552e+01	8.66328e+01	2.51755e+01	63114	2.40021e+00	2.03374e+00	9.12726e-01
MANT018	9.81925e-01	934794	17207	873877	39703	21214	71701	5068	5273	211	50845	20856	5.62493e+01	5.12535e+01	8.49575e+01	2.66144e+01	60917	2.43791e+00	1.87155e+00	9.61123e-01
MNOT002	9.81644e-01	934526	17475	873543	40517	20466	70745	5139	5492	376	49976	20769	4.95215e+01	4.39301e+01	8.38892e+01	2.68696e+01	60983	2.40628e+00	1.97972e+00	9.35725e-01
MWAR099	9.86669e-01	939310	12691	876621	41906	20783	72756	5015	5608	362	51511	21245	6.75261e+01	6.31907e+01	8.78951e+01	2.43748e+01	62689	2.42462e+00	2.01636e+00	8.94258e-01
MAAC060	9.67396e-01	920962	31039	863426	36859	20677	69841	3930	4382	320	49496	20345	3.85157e+01	3.29618e+01	7.71534e+01	3.13625e+01	57536	2.43283e+00	1.78261e+00	8.96851e-01
MTOR022	9.77800e-01	930867	21134	871328	38964	20575	70321	4691	5040	602	49983	20338	3.89775e+01	3.27560e+01	7.79408e+01	2.98969e+01	59539	2.45762e+00	1.89375e+00	9.30754e-01
MWAR080	9.87616e-01	940211	11790	877949	41295	20967	72340	5107	5669	379	50997	21343	6.92389e+01	6.16371e+01	8.93971e+01	2.32049e+01	62262	2.38940e+00	1.96952e+00	9.00864e-01
MTOR025	9.76346e-01	929482	22519	870710	37896	20876	70302	4485	4794	621	50041	20261	3.84168e+01	3.08328e+01	7.71419e+01	3.04532e+01	58772	2.46982e+00	1.81529e+00	9.35544e-01
MCOP083	9.63012e-01	916788	35213	862118	34345	20325	68047	3288	3583	378	48400	19647	3.47318e+01	2.64976e+01	7.33885e+01	3.21867e+01	54670	2.46348e+00	1.68979e+00	9.17667e-01
MTOR011	9.73347e-01	926627	25374	869351	36353	20923	69521	4136	4489	469	49345	20176	3.71032e+01	3.14403e+01	7.47899e+01	3.21423e+01	57276	2.44573e+00	1.73747e+00	9.21363e-01
MESP047	9.74380e-01	927611	24390	869207	38211	20193	69416	4370	4770	416	49251	20165	3.76376e+01	3.18105e+01	7.65525e+01	3.08414e+01	58404	2.44240e+00	1.89229e+00	9.16143e-01
MCOP035	9.63248e-01	917013	34988	861723	34761	20529	68692	3358	3700	313	48949	19743	3.59826e+01	2.71234e+01	7.53573e+01	3.14415e+01	55290	2.47931e+00	1.69326e+00	9.07568e-01
MBRU011	9.82431e-01	935275	16726	873582	41224	20469	71336	5226	5505	467	50301	21035	5.81921e+01	5.84658e+01	8.61393e+01	2.56063e+01	61693	2.39130e+00	2.01397e+00	9.49319e-01
MBEL110	9.66672e-01	920273	31728	863445	35789	21039	69402	3963	4438	310	49348	20054	3.20651e+01	2.37793e+01	7.09631e+01	3.27125e+01	56828	2.46076e+00	1.70108e+00	8.92970e-01
MBEL094	9.71229e-01	924611	27390	866579	37615	20417	69239	4287	4862	347	49135	20104	3.71499e+01	2.97006e+01	7.71605e+01	3.04009e+01	58032	2.44404e+00	1.84234e+00	8.81736e-01
MGAL004_2	9.86125e-01	938792	13209	877195	40520	21077	71999	5077	5476	297	51109	20890	6.09918e+01	5.83271e+01	8.62271e+01	2.54256e+01	61597	2.44658e+00	1.92247e+00	9.27137e-01
MBIL002	9.83099e-01	935911	16090	874264	40708	20939	71754	5185	5558	392	50753	21001	5.89710e+01	5.74600e+01	8.52378e+01	2.63527e+01	61647	2.41669e+00	1.94412e+00	9.32890e-01
MCAI041	9.85691e-01	938379	13622	873153	44894	20332	74789	5090	5609	1211	52776	22013	4.91750e+01	4.60278e+01	8.39898e+01	2.65351e+01	65226	2.39749e+00	2.20805e+00	9.07470e-01
MCOP046	9.63612e-01	917360	34641	862035	34733	20592	69003	3133	3707	326	49129	19874	3.58327e+01	2.98231e+01	7.47242e+01	3.17151e+01	55325	2.47202e+00	1.68672e+00	8.45158e-01
MVAL008	9.63279e-01	917043	34958	862209	34540	20294	68397	3123	3555	400	48783	19614	3.04940e+01	2.10076e+01	6.94743e+01	3.25948e+01	54834	2.48715e+00	1.70198e+00	8.78481e-01
MAAC002	9.75925e-01	929082	22919	869960	38892	20230	69651	4600	5045	419	49487	20164	3.75100e+01	2.82804e+01	7.77347e+01	2.99664e+01	59122	2.45423e+00	1.92249e+00	9.11794e-01
MCAI056	9.87388e-01	939994	12007	874457	45169	20368	74791	5291	5730	1187	52844	21947	5.39983e+01	5.14612e+01	8.68210e+01	2.46280e+01	65537	2.40780e+00	2.21765e+00	9.23386e-01
MTUR001	9.61673e-01	915514	36487	860156	34946	20412	69069	3165	3476	408	49229	19840	3.25998e+01	2.57645e+01	7.05479e+01	3.30700e+01	55358	2.48130e+00	1.71203e+00	9.10529e-01
MCOP016	9.65863e-01	919503	32498	863184	35846	20473	69564	3352	3818	330	49477	20087	3.73447e+01	2.87655e+01	7.60831e+01	3.14708e+01	56319	2.46314e+00	1.75089e+00	8.77947e-01
MCAI007	9.82134e-01	934993	17008	870353	44371	20269	74147	5223	5440	610	52581	21566	6.87088e+01	6.45083e+01	8.85125e+01	2.42708e+01	64640	2.43814e+00	2.18911e+00	9.60110e-01
MTEH041	9.87895e-01	940477	11524	877056	42862	20559	73247	5060	5587	805	51922	21325	6.66772e+01	5.97521e+01	8.87918e+01	2.35348e+01	63421	2.43479e+00	2.08483e+00	9.05674e-01
MWAR019	9.81263e-01	934163	17838	873000	40167	20996	71705	4818	5561	358	50599	21106	6.22120e+01	6.00696e+01	8.90740e+01	2.34673e+01	61163	2.39738e+00	1.91308e+00	8.66391e-01
MVAL022	9.87556e-01	940154	11847	876963	42413	20778	72872	5349	5662	480	51537	21335	4.99330e+01	3.94250e+01	8.70160e+01	2.42651e+01	63191	2.41561e+00	2.04125e+00	9.44719e-01
MVAL012	9.86569e-01	939215	12786	877251	40969	20995	72377	5005	5499	462	51216	21161	6.17603e+01	6.18544e+01	8.61154e+01	2.56435e+01	61964	2.42030e+00	1.95137e+00	9.10165e-01
MBEL001	9.66930e-01	920518	31483	864312	35833	20373	69165	3441	3910	391	49208	19957	3.55228e+01	2.72498e+01	7.58042e+01	3.15471e+01	56206	2.46570e+00	1.75885e+00	8.80051e-01
MWAR027	9.68523e-01	922035	29966	865956	35444	20635	68466	3886	4300	335	48663	19803	3.74461e+01	3.29608e+01	7.57002e+01	3.20011e+01	56079	2.45735e+00	1.71766e+00	9.03721e-01
MPAU011	9.64524e-01	918228	33773	862372	34942	20914	69627	3320	3753	482	49627	20000	3.32346e+01	2.50987e+01	7.19348e+01	3.21968e+01	55856	2.48135e+00	1.67075e+00	8.84626e-01
MIST004	9.88845e-01	941381	10620	877885	41998	21498	74004	5296	5602	719	52265	21739	5.91918e+01	5.62415e+01	8.55891e+01	2.57616e+01	63496	2.40420e+00	1.95358e+00	9.45377e-01
MCAI044	9.87320e-01	939930	12071	874357	45095	20478	74981	5275	5716	1081	53080	21901	5.02027e+01	4.44567e+01	8.55386e+01	2.53807e+01	65573	2.42363e+00	2.20212e+00	9.22848e-01
MANT015	9.82545e-01	935384	16617	873938	40718	20728	71701	5060	5336	444	50874	20827	6.34607e+01	5.70745e+01	8.76346e+01	2.48065e+01	61446	2.44269e+00	1.96440e+00	9.48276e-01
MESS001	9.82934e-01	935754	16247	875005	39850	20899	71100	5166	5309	350	50373	20727	5.88210e+01	5.27684e+01	8.67581e+01	2.53356e+01	60749	2.43031e+00	1.90679e+00	9.73065e-01
MBEL012	9.62105e-01	915925	36076	861616	34161	20148	67507	3199	3692	122	48134	19373	3.27074e+01	2.50532e+01	7.28135e+01	3.27868e+01	54309	2.48459e+00	1.69550e+00	8.66468e-01
MNAN004	9.64133e-01	917856	34145	862336	35608	19912	68279	3280	3819	447	48598	19681	3.25606e+01	2.39795e+01	7.16765e+01	3.24977e+01	55520	2.46929e+00	1.78827e+00	8.58864e-01
MAAC005	9.67802e-01	921348	30653	864951	36058	20339	68545	3917	4227	396	48717	19828	3.55553e+01	2.92775e+01	7.38386e+01	3.26764e+01	56397	2.45698e+00	1.77285e+00	9.26662e-01
MWAR012_2	9.81397e-01	934291	17710	872552	41103	20636	71636	5167	5496	397	50624	21012	5.08637e+01	4.49708e+01	8.49822e+01	2.61973e+01	61739	2.40929e+00	1.99181e+00	9.40138e-01
MCOP113	9.82369e-01	935216	16785	873788	41460	19968	70620	5134	5546	402	50019	20601	5.47271e+01	5.42347e+01	8.50211e+01	2.62741e+01	61428	2.42799e+00	2.07632e+00	9.25712e-01
MBEL071_2	9.86132e-01	938799	13202	876434	41296	21069	72677	5034	5614	353	51482	21195	5.86096e+01	5.57876e+01	8.49227e+01	2.65558e+01	62365	2.42897e+00	1.96004e+00	8.96687e-01
MBEL059	9.62174e-01	915991	36010	861030	34457	20504	68488	3264	3663	362	48717	19771	3.39877e+01	2.61417e+01	7.39804e+01	3.25795e+01	54961	2.46406e+00	1.68050e+00	8.91073e-01
MLAT003	9.86839e-01	939472	12529	876083	42544	20845	73178	5265	5704	311	51648	21530	5.61676e+01	4.95056e+01	8.53800e+01	2.60412e+01	63389	2.39889e+00	2.04097e+00	9.23036e-01
MINN006	9.86209e-01	938872	13129	876159	41463	21250	72922	5313	5624	455	51458	21464	5.39024e+01	4.90545e+01	8.44512e+01	2.64266e+01	62713	2.39741e+00	1.95120e+00	9.44701e-01
MZAG006	9.70149e-01	923583	28418	867552	35653	20378	69134	3349	3855	419	49283	19851	3.78493e+01	2.82251e+01	7.76579e+01	3.06161e+01	56031	2.48265e+00	1.74958e+00	8.68742e-01
MANT022	9.89297e-01	941812	10189	878426	42392	20994	73332	5307	5648	406	51568	21764	6.69631e+01	6.46659e+01	8.76752e+01	2.43083e+01	63386	2.36942e+00	2.01924e+00	9.39625e-01
MBEL037	9.58458e-01	912453	39548	858759	33358	20336	67418	3131	3420	373	48136	19282	2.91049e+01	2.21912e+01	6.72853e+01	3.41687e+01	53694	2.49642e+00	1.64034e+00	9.15497e-01
MSAN007	9.64429e-01	918137	33864	862806	34811	20520	68793	3257	3742	389	48914	19879	3.41517e+01	2.60188e+01	7.41874e+01	3.23869e+01	55331	2.46059e+00	1.69644e+00	8.70390e-01
MESP028	9.72324e-01	925653	26348	867765	37609	20279	69286	4221	4606	476	49077	20209	3.36887e+01	2.63745e+01	7.22547e+01	3.24015e+01	57888	2.42847e+00	1.85458e+00	9.16413e-01
MTOR036	9.81932e-01	934800	17201	871938	42175	20687	72558	5229	5657	371	51388	21170	5.43001e+01	4.81500e+01	8.61285e+01	2.55473e+01	62862	2.42740e+00	2.03872e+00	9.24342e-01
MWAR038	9.81745e-01	934622	17379	872997	41427	20198	71033	5127	5582	336	50355	20678	5.09734e+01	4.56266e+01	8.44833e+01	2.64919e+01	61625	2.43520e+00	2.05104e+00	9.18488e-01
MWAR001	9.83766e-01	936546	15455	876515	38978	21053	70973	4732	5284	369	50410	20563	5.07810e+01	4.66330e+01	8.28399e+01	2.79186e+01	60031	2.45149e+00	1.85142e+00	8.95534e-01
MSAN032	9.86776e-01	939412	12589	876494	42012	20906	72778	5357	5600	519	51363	21415	5.66174e+01	4.90893e+01	8.57963e+01	2.54242e+01	62918	2.39846e+00	2.00957e+00	9.56607e-01
MUCH011	9.72946e-01	926246	25755	867920	37541	20785	70133	4154	4762	433	49814	20319	4.04843e+01	3.54938e+01	7.84959e+01	3.04616e+01	58326	2.45160e+00	1.80616e+00	8.72323e-01
MPAU017	9.66240e-01	919861	32140	864130	35540	20191	68803	3380	3679	456	49094	19709	3.45889e+01	2.60960e+01	7.33876e+01	3.17578e+01	55731	2.49094e+00	1.76019e+00	9.18728e-01
MIST015	9.86670e-01	939311	12690	876662	40980	21669	73187	5353	5685	636	51544	21643	5.29955e+01	4.53624e+01	8.47161e+01	2.62001e+01	62649	2.38156e+00	1.89118e+00	9.41601e-01
MANT034	9.87728e-01	940318	11683	877768	41279	21271	72961	5259	5522	447	51489	21472	6.16434e+01	5.79309e+01	8.65907e+01	2.51307e+01	62550	2.39796e+00	1.94062e+00	9.52372e-01
MSAN043	9.60052e-01	913970	38031	858681	35468	19821	68193	3271	3606	402	48691	19502	3.47795e+01	2.75348e+01	7.46225e+01	3.23248e+01	55289	2.49672e+00	1.78942e+00	9.07099e-01
MTOR033	9.71347e-01	924723	27278	866248	37511	20964	70804	4101	4477	607	50359	20445	3.70812e+01	3.23291e+01	7.44526e+01	3.24192e+01	58475	2.46315e+00	1.78931e+00	9.16015e-01
MWAR106	9.87410e-01	940015	11986	877496	41768	20751	72521	5077	5601	383	51365	21156	6.31951e+01	5.43631e+01	8.78926e+01	2.43187e+01	62519	2.42792e+00	2.01282e+00	9.06445e-01
MSAN051	9.85338e-01	938043	13958	876046	41207	20790	71841	5192	5644	360	50680	21161	5.58212e+01	5.40995e+01	8.43803e+01	2.67842e+01	61997	2.39497e+00	1.98206e+00	9.19915e-01
MAAC053	9.83024e-01	935840	16161	875294	39956	20590	70872	4891	5291	358	50359	20513	4.87141e+01	4.35715e+01	8.25165e+01	2.79317e+01	60546	2.45498e+00	1.94055e+00	9.24400e-01
MTEH012	9.69994e-01	923435	28566	865011	38062	20362	69974	4226	4538	804	49738	20236	3.45637e+01	2.84523e+01	7.29080e+01	3.29017e+01	58424	2.45790e+00	1.86927e+00	9.31247e-01
MCOP061	9.66047e-01	919678	32323	856624	42087	20967	76189	3704	4065	2471	54273	21916	3.79635e+01	3.00753e+01	7.63126e+01	3.13639e+01	63054	2.47641e+00	2.00730e+00	9.11193e-01
MAAC029	9.73018e-01	926314	25687	867695	38262	20357	69918	4379	4622	385	49684	20234	4.10602e+01	3.70478e+01	7.84986e+01	3.05483e+01	58619	2.45547e+00	1.87955e+00	9.47425e-01
MKHA005	9.78706e-01	931729	20272	872053	39481	20195	69781	4699	5347	383	49377	20404	5.88405e+01	5.57544e+01	8.85539e+01	2.40583e+01	59676	2.41997e+00	1.95499e+00	8.78811e-01
MWAR095	9.87611e-01	940207	11794	878264	41151	20792	71968	5097	5579	334	50963	21005	5.79778e+01	4.86530e+01	8.73857e+01	2.45532e+01	61943	2.42623e+00	1.97917e+00	9.13605e-01
MCOP058	9.65140e-01	918814	33187	863367	35164	20283	68664	3310	3706	352	48835	19829	3.44032e+01	2.78299e+01	7.28697e+01	3.23129e+01	55447	2.46281e+00	1.73367e+00	8.93146e-01
MCOP009	9.70538e-01	923953	28048	867554	35897	20502	69365	3453	4006	353	49341	20024	3.63451e+01	2.74407e+01	7.52272e+01	3.12060e+01	56399	2.46409e+00	1.75090e+00	8.61957e-01
MAAC064	9.82456e-01	935299	16702	875424	39049	20826	70643	4772	5218	213	50197	20446	4.65382e+01	4.17997e+01	8.08350e+01	2.89059e+01	59875	2.45510e+00	1.87501e+00	9.14527e-01
MSAN044	9.66313e-01	919931	32070	864160	34928	20843	69466	3292	3803	256	49422	20044	3.70053e+01	2.80629e+01	7.72969e+01	3.12047e+01	55771	2.46568e+00	1.67577e+00	8.65632e-01
MUCH016	9.88025e-01	940601	11400	878582	41433	20586	71547	5268	5684	460	50618	20929	5.46822e+01	4.84799e+01	8.79941e+01	2.36816e+01	62019	2.41856e+00	2.01268e+00	9.26812e-01
MBEL083	9.68796e-01	922295	29706	865024	36808	20463	69087	4087	4497	85	49062	20025	3.22157e+01	2.54096e+01	7.04476e+01	3.29473e+01	57271	2.45004e+00	1.79876e+00	9.08828e-01
MESP015	9.87975e-01	940553	11448	876935	42887	20731	73135	5427	5682	600	51450	21685	5.82554e+01	5.45745e+01	8.60652e+01	2.53172e+01	63618	2.37261e+00	2.06874e+00	9.55121e-01
MCOP087	9.69407e-01	922876	29125	866759	35818	20299	69195	3348	3819	343	49326	19869	3.88473e+01	3.09727e+01	7.71424e+01	3.09301e+01	56117	2.48256e+00	1.76452e+00	8.76669e-01
MBRU030	9.87804e-01	940390	11611	877387	42089	20914	72775	5380	5668	426	51223	21552	6.07632e+01	5.50411e+01	8.69921e+01	2.47542e+01	63003	2.37672e+00	2.01248e+00	9.49188e-01
MCOP146	9.81603e-01	934487	17514	873099	41193	20195	70787	5158	5532	360	49998	20789	5.34109e+01	4.90613e+01	8.47929e+01	2.63533e+01	61388	2.40502e+00	2.03976e+00	9.32393e-01
MWAR093	9.87859e-01	940443	11558	878366	41368	20709	72073	4982	5647	397	50968	21105	5.47294e+01	4.71268e+01	8.59655e+01	2.54989e+01	62077	2.41497e+00	1.99759e+00	8.82238e-01
MSAN008	9.72626e-01	925941	26060	866408	38818	20715	71022	4378	4799	475	50401	20621	3.79316e+01	3.10329e+01	7.69277e+01	3.08341e+01	59533	2.44416e+00	1.87391e+00	9.12273e-01
MBEL011	9.49631e-01	904050	47951	850867	33167	20016	66994	2875	3275	20	47932	19062	2.97871e+01	2.33088e+01	6.83989e+01	3.45381e+01	53183	2.51453e+00	1.65702e+00	8.77863e-01
MUCH021	9.87723e-01	940313	11688	877767	42234	20312	71889	5166	5718	439	50696	21193	5.24618e+01	4.73559e+01	8.66576e+01	2.46019e+01	62546	2.39211e+00	2.07926e+00	9.03463e-01
MTEH056	9.87577e-01	940174	11827	877052	41512	21610	73706	5277	5646	740	51972	21734	5.23061e+01	4.38823e+01	8.49263e+01	2.61013e+01	63122	2.39128e+00	1.92096e+00	9.34644e-01
MCOP099	9.67884e-01	921427	30574	865658	35313	20456	68967	3344	3840	347	49152	19815	3.38839e+01	2.56264e+01	7.30233e+01	3.17616e+01	55769	2.48055e+00	1.72629e+00	8.70833e-01
MNAN003	9.62492e-01	916293	35708	861848	33988	20457	68041	3201	3597	441	48451	19590	3.18314e+01	2.42330e+01	7.02198e+01	3.28906e+01	54445	2.47325e+00	1.66144e+00	8.89908e-01
MAAC046	9.75392e-01	928574	23427	870480	37694	20400	69188	4349	4883	334	49059	20129	3.51152e+01	2.63886e+01	7.49179e+01	3.10295e+01	58094	2.43723e+00	1.84775e+00	8.90641e-01
MWAR021	9.73870e-01	927125	24876	868825	37757	20543	69518	4428	4856	306	49458	20060	3.34228e+01	2.33143e+01	7.34519e+01	3.13738e+01	58300	2.46550e+00	1.83795e+00	9.11862e-01
MCOP129	9.81641e-01	934523	17478	873130	40852	20541	71223	5146	5470	342	50291	20932	5.25768e+01	4.92218e+01	8.36369e+01	2.71675e+01	61393	2.40259e+00	1.98880e+00	9.40768e-01
MANT004_2	9.87002e-01	939627	12374	876960	42198	20469	72162	5207	5684	411	50931	21231	6.49933e+01	6.30196e+01	8.67335e+01	2.51108e+01	62667	2.39890e+00	2.06156e+00	9.16080e-01
MCOP059	9.68415e-01	921932	30069	865551	36236	20145	69120	3416	3935	311	49212	19908	3.73017e+01	2.90933e+01	7.62243e+01	3.09283e+01	56381	2.47197e+00	1.79876e+00	8.68107e-01
MANT011	9.82644e-01	935478	16523	874706	40093	20679	71084	4945	5352	400	50300	20784	6.26384e+01	5.79935e+01	8.70476e+01	2.53064e+01	60772	2.42013e+00	1.93883e+00	9.23954e-01
MANT032	9.84983e-01	937705	14296	875464	41292	20949	72443	5141	5495	398	51220	21223	4.95054e+01	4.46500e+01	8.29345e+01	2.72438e+01	62241	2.41342e+00	1.97107e+00	9.35578e-01
MZUR002	9.66647e-01	920249	31752	864200	35633	20416	69094	3395	3912	588	49147	19947	3.82808e+01	3.00410e+01	7.85389e+01	3.08930e+01	56049	2.46388e+00	1.74535e+00	8.67843e-01
MWAR008_2	9.81934e-01	934802	17199	872444	41198	21160	72405	5258	5752	375	51261	21144	4.83568e+01	3.98305e+01	8.43635e+01	2.64507e+01	62358	2.42438e+00	1.94698e+00	9.14117e-01
MBEL005	9.64889e-01	918575	33426	862559	35579	20437	69256	3270	3859	46	49352	19904	3.42714e+01	2.74103e+01	7.45649e+01	3.19679e+01	56016	2.47950e+00	1.74091e+00	8.47370e-01
MBEL085	9.77352e-01	930440	21561	871085	38770	20585	70308	4502	5062	89	49889	20419	3.78534e+01	2.93629e+01	7.73606e+01	3.01113e+01	59355	2.44326e+00	1.88341e+00	8.89372e-01
MTEH005	9.72270e-01	925602	26399	867608	36719	21275	70249	4273	4680	726	49964	20285	3.70555e+01	3.11118e+01	7.49641e+01	3.23242e+01	57994	2.46310e+00	1.72592e+00	9.13034e-01
MVAL007	9.68177e-01	921705	30296	866324	34781	20600	68759	3381	3791	448	49103	19656	3.26354e+01	2.31713e+01	7.24002e+01	3.19396e+01	55381	2.49812e+00	1.68840e+00	8.91849e-01
MPAU008	9.66455e-01	920066	31935	863285	36909	19872	69590	3259	3748	519	49505	20085	3.51820e+01	2.81504e+01	7.37495e+01	3.18851e+01	56781	2.46477e+00	1.85734e+00	8.69530e-01
MBEL016	9.63124e-01	916895	35106	861319	35090	20486	68822	3383	3803	384	48906	19916	3.28678e+01	2.45677e+01	7.33579e+01	3.24063e+01	55576	2.45561e+00	1.71288e+00	8.89561e-01
MPAM006	9.80493e-01	933430	18571	872117	40101	21212	71879	5124	5429	254	50891	20988	5.65862e+01	5.67892e+01	8.53887e+01	2.62087e+01	61313	2.42477e+00	1.89049e+00	9.43820e-01
MAAC020	9.77349e-01	930437	21564	871143	38870	20424	70137	4557	4956	366	49771	20366	3.70829e+01	2.90068e+01	7.65500e+01	3.04818e+01	59294	2.44383e+00	1.90315e+00	9.19492e-01
MCAI054	9.87684e-01	940276	11725	874790	44934	20552	74830	5247	5869	1193	52872	21958	5.89946e+01	5.69926e+01	8.74368e+01	2.44495e+01	65486	2.40787e+00	2.18636e+00	8.94019e-01
MBEL113_2	9.79333e-01	932326	19675	871536	39340	21450	72010	4715	5453	178	51034	20976	5.62012e+01	4.93744e+01	8.81149e+01	2.42865e+01	60790	2.43297e+00	1.83403e+00	8.64662e-01
MBEL047	9.64558e-01	918260	33741	863030	34732	20498	68659	3259	3748	332	48850	19809	3.49645e+01	2.63443e+01	7.53535e+01	3.18939e+01	55230	2.46605e+00	1.69441e+00	8.69530e-01
MBIL004	9.83559e-01	936349	15652	874807	40589	20953	71712	5117	5585	332	50652	21060	6.13455e+01	5.83629e+01	8.68331e+01	2.51983e+01	61542	2.40513e+00	1.93715e+00	9.16204e-01
MKHA012	9.87457e-01	940060	11941	878001	40924	21135	72331	5091	5689	404	50885	21446	5.15090e+01	4.59838e+01	8.61157e+01	2.50684e+01	62059	2.37270e+00	1.93631e+00	8.94885e-01
MPAU019	9.67435e-01	920999	31002	864419	36145	20435	69664	3311	3980	445	49503	20161	3.87070e+01	3.05899e+01	7.73324e+01	3.07367e+01	56580	2.45538e+00	1.76878e+00	8.31910e-01
MIST001	9.87422e-01	940027	11974	877457	40001	22569	74010	5398	5638	632	52153	21857	5.68005e+01	5.16165e+01	8.68839e+01	2.47611e+01	62570	2.38610e+00	1.77239e+00	9.57432e-01
MUCH004	9.76418e-01	929551	22450	869318	39687	20546	71131	4504	5092	466	50247	20884	6.02229e+01	6.24414e+01	8.71530e+01	2.56204e+01	60233	2.40600e+00	1.93162e+00	8.84525e-01
MSAN033	9.86813e-01	939447	12554	876068	42822	20557	72876	5173	5779	465	51426	21450	5.50644e+01	4.46078e+01	8.62218e+01	2.54386e+01	63379	2.39748e+00	2.08309e+00	8.95138e-01
MCOP124	9.79545e-01	932528	19473	871192	40186	21150	71911	4978	5490	339	50956	20955	4.98775e+01	4.88541e+01	8.25846e+01	2.78314e+01	61336	2.43169e+00	1.90005e+00	9.06740e-01
MBEL096_2	9.79413e-01	932402	19599	871243	40230	20929	71790	4771	5453	516	50938	20852	5.93037e+01	5.74377e+01	8.83901e+01	2.41428e+01	61159	2.44284e+00	1.92221e+00	8.74931e-01
MCOP116	9.81400e-01	934294	17707	872078	40828	21388	72791	5143	5563	320	51535	21256	4.87921e+01	4.45849e+01	8.26196e+01	2.76274e+01	62216	2.42449e+00	1.90892e+00	9.24501e-01
MCAI009	9.84998e-01	937719	14282	871708	45521	20490	75366	5371	5683	1077	53192	22174	7.65133e+01	7.58239e+01	8.97202e+01	2.30690e+01	66011	2.39885e+00	2.22162e+00	9.45099e-01
MUCH015	9.87090e-01	939711	12290	877003	41420	21288	73074	5120	5707	461	51647	21427	4.63719e+01	3.98066e+01	8.41634e+01	2.62055e+01	62708	2.41037e+00	1.94570e+00	8.97144e-01
MCAI032	9.87384e-01	939991	12010	876053	40544	23394	75919	5308	6009	1195	53619	22300	5.44664e+01	5.02017e+01	8.69828e+01	2.45257e+01	63938	2.40444e+00	1.73309e+00	8.83342e-01
MOSW003	9.84753e-01	937486	14515	875956	41084	20446	71328	5084	5488	389	50603	20725	5.95131e+01	5.55744e+01	8.63928e+01	2.53925e+01	61530	2.44164e+00	2.00939e+00	9.26385e-01
MCOP034	9.67029e-01	920613	31388	863656	35118	21839	71139	3481	4111	996	50586	20553	3.77361e+01	2.85563e+01	7.70719e+01	3.06727e+01	56957	2.46125e+00	1.60804e+00	8.46753e-01
MAAC057	9.70970e-01	924364	27637	866647	37531	20186	69092	4160	4592	445	49133	19959	3.68810e+01	2.97500e+01	7.53864e+01	3.17027e+01	57717	2.46170e+00	1.85926e+00	9.05923e-01
MSAN030	9.72719e-01	926029	25972	867459	38165	20405	69827	4335	4753	422	49553	20274	3.34587e+01	2.47743e+01	7.29770e+01	3.17132e+01	58570	2.44416e+00	1.87037e+00	9.12056e-01
MTEH031	9.87194e-01	939810	12191	877907	39534	22369	73078	5333	5786	730	51647	21431	5.69361e+01	5.15200e+01	8.85691e+01	2.32835e+01	61903	2.40992e+00	1.76736e+00	9.21708e-01
MCOP004	9.61026e-01	914898	37103	859463	32725	22710	71231	3282	3573	1617	50779	20452	3.62135e+01	3.01000e+01	7.45584e+01	3.22639e+01	55435	2.48284e+00	1.44100e+00	9.18556e-01
MVAL035	9.87751e-01	940340	11661	877322	42353	20665	72669	5213	5716	413	51347	21322	5.56965e+01	5.10609e+01	8.76503e+01	2.40790e+01	63018	2.40817e+00	2.04950e+00	9.12001e-01
MINN009	9.83926e-01	936699	15302	875191	40111	21397	71899	5184	5716	359	50883	21016	5.61254e+01	4.95571e+01	8.61852e+01	2.55031e+01	61508	2.42116e+00	1.87461e+00	9.06928e-01
MCOP077	9.58268e-01	912272	39729	858716	33555	20001	67290	2972	3239	313	48019	19271	3.29328e+01	2.59833e+01	7.09667e+01	3.31923e+01	53556	2.49178e+00	1.67767e+00	9.17567e-01
MESP042	9.71134e-01	924521	27480	867458	36538	20525	68883	4137	4485	634	49049	19834	3.13248e+01	2.42938e+01	6.95377e+01	3.27270e+01	57063	2.47298e+00	1.78017e+00	9.22408e-01
MSAN041	9.57533e-01	911572	40429	857397	34122	20053	67654	3078	3437	269	48401	19253	3.51534e+01	2.73801e+01	7.51302e+01	3.25277e+01	54175	2.51395e+00	1.70159e+00	8.95548e-01
